7,01:07,6.37,-501058
177,01:07,6.37,-500949
177,01:07,6.37,-500969
177,01:07,6.37,-501107
177,01:07,6.37,-500977
177,01:07,6.38,-501120
177,01:07,6.36,-501161
177,01:07,6.37,-501165
177,01:07,6.37,-501087
177,01:07,6.37,-501085
177,01:07,6.36,-501067
177,01:07,6.37,-501083
177,01:07,6.38,-500956
177,01:07,6.37,-501117
177,01:07,6.37,-501020
177,01:07,6.38,-501039
177,01:07,6.37,-501081
177,01:07,6.37,-501044
177,01:07,6.37,-501065
177,01:07,6.37,-501023
177,01:07,6.37,-501075
177,01:07,6.37,-501052
177,01:07,6.37,-501089
177,01:07,6.37,-501108
177,01:07,6.36,-501186
177,01:07,6.37,-501050
177,01:07,6.37,-501093
177,01:07,6.38,-500953
177,01:07,6.37,-501076
177,01:07,6.38,-500988
177,01:08,6.39,-500867
177,01:08,6.38,-500897
177,01:08,6.39,-500925
177,01:08,6.38,-500936
177,01:08,6.38,-501104
177,01:08,6.37,-500914
177,01:08,6.37,-501165
177,01:08,6.36,-501149
177,01:08,6.38,-501063
177,01:08,6.36,-501072
177,01:08,6.38,-501073
177,01:08,6.39,-500872
177,01:08,6.39,-501032
177,01:08,6.36,-500955
177,01:08,6.39,-501130
177,01:08,6.37,-501057
177,01:08,6.36,-501168
177,01:08,6.38,-501014
177,01:08,6.39,-501033
177,01:08,6.37,-501116
177,01:08,6.37,-500987
177,01:08,6.37,-501088
177,01:08,6.38,-501082
177,01:08,6.37,-500959
177,01:08,6.38,-501029
177,01:08,6.39,-500909
177,01:08,6.38,-500970
177,01:08,6.38,-500964
177,01:08,6.38,-500935
177,01:08,6.37,-501138
177,01:08,6.37,-501092
177,01:08,6.38,-501032
177,01:08,6.37,-501124
177,01:08,6.37,-501127
177,01:08,6.38,-500994
177,01:08,6.38,-500985
177,01:08,6.37,-501139
177,01:08,6.36,-501052
177,01:08,6.37,-500996
177,01:08,6.38,-501015
177,01:09,6.38,-500945
177,01:09,6.38,-501160
177,01:09,6.37,-500991
177,01:09,6.38,-501008
177,01:09,6.38,-500993
177,01:09,6.37,-501157
177,01:09,6.36,-500960
177,01:09,6.37,-501149
177,01:09,6.38,-500906
177,01:09,6.39,-500971
177,01:09,6.37,-500981
177,01:09,6.38,-501024
177,01:09,6.38,-501129
177,01:09,6.38,-500971
177,01:09,6.37,-501213
177,01:09,6.37,-501047
177,01:09,6.37,-501244
177,01:09,6.37,-501135
177,01:09,6.37,-501147
177,01:09,6.37,-501059
177,01:09,6.38,-501065
177,01:09,6.37,-501050
177,01:09,6.39,-500953
177,01:09,6.37,-501129
177,01:09,6.37,-501049
